Year,Month,Day,Hour,Minute,Relative Humidity,Temperature,Pressure
2012,5,15,18,30,78.9,19,950
2012,5,15,19,30,92.56,17,950
2012,5,15,20,30,94.4,16,950
2012,5,15,21,30,91.86,15,950
2012,5,15,22,30,95.44,15,950
2012,5,15,23,30,93.03,14,950
2012,5,16,0,30,97.19,14,950
2012,5,16,1,30,95.64,13,950
2012,5,16,2,30,100,13,950
2012,5,16,3,30,99.35,12,950
2012,5,16,4,30,98.29,12,950
2012,5,16,5,30,91.33,13,950
2012,5,16,6,30,83.5,15,950
2012,5,16,7,30,71.47,18,950
2012,5,16,8,30,60.91,22,950
2012,5,16,9,30,46.25,24,950
2012,5,16,10,30,43.53,25,950
2012,5,16,11,30,41.9,26,950
2012,5,16,12,30,40.22,27,950
2012,5,16,13,30,40.73,27,950
2012,5,16,14,30,41.09,27,940
2012,5,16,15,30,40.99,27,940
2012,5,16,16,30,43.1,26,940
2012,5,16,17,30,46.18,25,940
2012,5,16,18,30,64.93,22,940
2012,5,16,19,30,80.33,19,940
2012,5,16,20,30,82.61,18,950
2012,5,16,21,30,79.2,17,950
2012,5,16,22,30,82.49,16,950
2012,5,16,23,30,86.93,16,950
2012,5,17,0,30,86.64,15,950
2012,5,17,1,30,92.48,15,950
2012,5,17,2,30,92.61,14,950
2012,5,17,3,30,92.9,14,950
2012,5,17,4,30,99.43,13,950
2012,5,17,5,30,93.13,14,950
2012,5,17,6,30,83.95,16,950
2012,5,17,7,30,72.18,20,950
2012,5,17,8,30,60.56,23,950
2012,5,17,9,30,47.89,25,950
2012,5,17,10,30,44.48,26,950
2012,5,17,11,30,41.9,27,940
2012,5,17,12,30,39.72,28,940
2012,5,17,13,30,39.93,29,940
2012,5,17,14,30,39.95,29,940
2012,5,17,15,30,39.94,28,940
2012,5,17,16,30,42.08,27,940
2012,5,17,17,30,48.35,25,940
2012,5,17,18,30,65.4,22,940
2012,5,17,19,30,74.21,20,940
2012,5,17,20,30,76.91,19,940
2012,5,17,21,30,80.82,18,940
2012,5,17,22,30,84.46,18,940
2012,5,17,23,30,82.67,17,940
2012,5,18,0,30,86.94,16,940
2012,5,18,1,30,92.24,16,940
2012,5,18,2,30,92.77,15,940
2012,5,18,3,30,99.51,14,940
2012,5,18,4,30,99.38,14,940
2012,5,18,5,30,99.04,14,940
2012,5,18,6,30,88.16,16,940
2012,5,18,7,30,76.74,19,940
2012,5,18,8,30,66.66,22,940
2012,5,18,9,30,58.96,24,940
2012,5,18,10,30,55.27,26,940
2012,5,18,11,30,49.47,27,940
2012,5,18,12,30,47.11,28,940
2012,5,18,13,30,47.18,29,940
2012,5,18,14,30,47.11,29,940
2012,5,18,15,30,46.65,28,940
2012,5,18,16,30,48.38,27,940
2012,5,18,17,30,53.19,26,940
2012,5,18,18,30,64.35,23,940
2012,5,18,19,30,73.17,21,940
2012,5,18,20,30,76.85,20,940
2012,5,18,21,30,81.13,19,940
2012,5,18,22,30,81.36,18,940
2012,5,18,23,30,88.03,17,940
2012,5,19,0,30,97.67,17,940
2012,5,19,1,30,100,17,940
2012,5,19,2,30,98.94,17,940
2012,5,19,3,30,99.81,17,940
2012,5,19,4,30,98.83,17,940
2012,5,19,5,30,96.84,17,940
2012,5,19,6,30,95.15,18,940
2012,5,19,7,30,82.12,20,940
2012,5,19,8,30,66.96,22,940
2012,5,19,9,30,55.75,25,940
2012,5,19,10,30,53.51,27,940
2012,5,19,11,30,48.54,28,940
2012,5,19,12,30,46.46,29,940
2012,5,19,13,30,46.73,30,940
2012,5,19,14,30,44,30,940
2012,5,19,15,30,46.07,29,940
2012,5,19,16,30,47.87,28,940
2012,5,19,17,30,52.82,27,940
2012,5,19,18,30,64.64,24,940
2012,5,19,19,30,75.73,21,940
2012,5,19,20,30,79.99,20,940
2012,5,19,21,30,86.17,20,940
2012,5,19,22,30,88.08,19,940
2012,5,19,23,30,96.05,18,940
2012,5,20,0,30,100,18,940
2012,5,20,1,30,100,18,940
2012,5,20,2,30,100,18,940
2012,5,20,3,30,100,18,940
2012,5,20,4,30,100,18,940
2012,5,20,5,30,99.58,18,940
2012,5,20,6,30,93.35,19,950
2012,5,20,7,30,79.59,21,950
2012,5,20,8,30,65.98,23,950
2012,5,20,9,30,55.25,25,950
2012,5,20,10,30,51.01,26,950
2012,5,20,11,30,48.12,27,950
2012,5,20,12,30,45.71,28,950
2012,5,20,13,30,43.52,29,950
2012,5,20,14,30,43.92,29,950
2012,5,20,15,30,46.89,29,950
2012,5,20,16,30,49.75,28,950
2012,5,20,17,30,52.71,26,950
2012,5,20,18,30,66.36,24,950
2012,5,20,19,30,78.94,21,950
2012,5,20,20,30,82.01,20,950
2012,5,20,21,30,85.5,19,950
2012,5,20,22,30,89.1,18,950
2012,5,20,23,30,93.05,18,950
2012,5,21,0,30,91.64,17,950
2012,5,21,1,30,96.53,17,950
2012,5,21,2,30,96.57,17,950
2012,5,21,3,30,98.14,16,950
2012,5,21,4,30,100,16,950
2012,5,21,5,30,100,16,950
2012,5,21,6,30,91.98,18,950
2012,5,21,7,30,81.33,21,950
2012,5,21,8,30,63.13,23,950
2012,5,21,9,30,53.68,26,950
2012,5,21,10,30,47.69,27,950
2012,5,21,11,30,44.83,28,950
2012,5,21,12,30,44.53,29,950
2012,5,21,13,30,41.55,29,950
2012,5,21,14,30,40.99,29,950
2012,5,21,15,30,42.77,29,950
2012,5,21,16,30,42.12,28,950
2012,5,21,17,30,44.65,27,950
2012,5,21,18,30,60.81,24,950
2012,5,21,19,30,76.59,22,950
2012,5,21,20,30,79.7,21,950
2012,5,21,21,30,80.72,20,950
2012,5,21,22,30,78.1,19,950
2012,5,21,23,30,81.71,19,950
2012,5,22,0,30,81.43,18,950
2012,5,22,1,30,87.06,18,950
2012,5,22,2,30,87.68,17,950
2012,5,22,3,30,88.35,17,950
2012,5,22,4,30,94.64,17,950
2012,5,22,5,30,88.67,17,950
2012,5,22,6,30,78.9,19,950
2012,5,22,7,30,65.41,23,950
2012,5,22,8,30,51.77,26,950
2012,5,22,9,30,45.82,27,950
2012,5,22,10,30,43.6,28,940
2012,5,22,11,30,41.35,29,940
2012,5,22,12,30,38.95,30,940
2012,5,22,13,30,39.01,31,940
2012,5,22,14,30,36.89,31,940
2012,5,22,15,30,36.69,31,940
2012,5,22,16,30,38.69,30,940
2012,5,22,17,30,43.78,29,940
2012,5,22,18,30,57.17,26,940
2012,5,22,19,30,66.54,23,940
2012,5,22,20,30,68.6,22,940
2012,5,22,21,30,70.78,21,940
2012,5,22,22,30,71.16,21,940
2012,5,22,23,30,70.57,20,940
2012,5,23,0,30,66.73,19,940
2012,5,23,1,30,70.13,18,940
2012,5,23,2,30,78.28,18,940
2012,5,23,3,30,83.94,17,940
2012,5,23,4,30,88.65,17,940
2012,5,23,5,30,92.04,17,940
2012,5,23,6,30,88.95,19,940
2012,5,23,7,30,74.82,21,940
2012,5,23,8,30,61.08,24,940
2012,5,23,9,30,50.32,27,940
2012,5,23,10,30,44.55,30,940
2012,5,23,11,30,39.49,31,940
2012,5,23,12,30,37.03,32,930
2012,5,23,13,30,34.6,33,930
2012,5,23,14,30,34.11,34,930
2012,5,23,15,30,33.61,33,930
2012,5,23,16,30,35.45,32,930
2012,5,23,17,30,40.5,30,930
2012,5,23,18,30,51.65,27,930
2012,5,23,19,30,60.4,25,930
2012,5,23,20,30,68.25,24,930
2012,5,23,21,30,72.51,23,930
2012,5,23,22,30,78.73,21,930
2012,5,23,23,30,88.33,20,930
2012,5,24,0,30,99.02,20,930
2012,5,24,1,30,100,19,930
2012,5,24,2,30,99.64,19,930
2012,5,24,3,30,100,18,930
2012,5,24,4,30,100,18,930
2012,5,24,5,30,100,18,930
2012,5,24,6,30,89.48,20,930
2012,5,24,7,30,78.59,22,930
2012,5,24,8,30,65,26,930
2012,5,24,9,30,50.02,29,930
2012,5,24,10,30,38.08,32,930
2012,5,24,11,30,31.06,34,930
2012,5,24,12,30,27.33,35,930
2012,5,24,13,30,23.93,36,930
2012,5,24,14,30,21.16,37,930
2012,5,24,15,30,21.38,37,930
2012,5,24,16,30,22.77,36,930
2012,5,24,17,30,29.08,33,930
2012,5,24,18,30,46.75,29,930
2012,5,24,19,30,59.72,27,930
2012,5,24,20,30,70.55,25,930
2012,5,24,21,30,76.02,23,940
2012,5,24,22,30,81.64,22,940
2012,5,24,23,30,90.36,21,940
2012,5,25,0,30,100,21,940
2012,5,25,1,30,100,21,940
2012,5,25,2,30,100,20,940
2012,5,25,3,30,100,20,940
2012,5,25,4,30,100,20,940
2012,5,25,5,30,100,20,940
2012,5,25,6,30,94.16,21,940
2012,5,25,7,30,82.11,23,940
2012,5,25,8,30,71.96,25,940
2012,5,25,9,30,63.87,27,940
2012,5,25,10,30,60.31,28,940
2012,5,25,11,30,56.82,29,940
2012,5,25,12,30,53.43,30,940
2012,5,25,13,30,53.04,30,940
2012,5,25,14,30,52.66,30,940
2012,5,25,15,30,55.15,30,940
2012,5,25,16,30,54.75,29,940
2012,5,25,17,30,58.25,28,940
2012,5,25,18,30,68.06,26,940
2012,5,25,19,30,79.26,24,940
2012,5,25,20,30,83.13,24,940
2012,5,25,21,30,87.68,23,940
2012,5,25,22,30,93.19,22,940
2012,5,25,23,30,94.32,21,940
2012,5,26,0,30,96.05,21,940
2012,5,26,1,30,97.62,21,940
2012,5,26,2,30,98.89,21,940
2012,5,26,3,30,99.85,21,940
2012,5,26,4,30,100,21,940
2012,5,26,5,30,100,21,940
2012,5,26,6,30,100,22,940
2012,5,26,7,30,92.56,22,940
2012,5,26,8,30,83.6,24,940
2012,5,26,9,30,69.9,25,940
2012,5,26,10,30,61.11,27,940
2012,5,26,11,30,54.4,28,940
2012,5,26,12,30,49.68,29,940
2012,5,26,13,30,46.02,29,940
2012,5,26,14,30,42.9,30,940
2012,5,26,15,30,42.51,30,940
2012,5,26,16,30,44.75,30,940
2012,5,26,17,30,47.41,29,940
2012,5,26,18,30,54.04,26,940
2012,5,26,19,30,64.35,24,940
2012,5,26,20,30,70.6,23,940
2012,5,26,21,30,77.04,22,940
2012,5,26,22,30,84.39,21,940
2012,5,26,23,30,91.8,20,940
2012,5,27,0,30,93.65,20,940
2012,5,27,1,30,95.2,20,940
2012,5,27,2,30,95.46,20,940
2012,5,27,3,30,95.42,20,940
2012,5,27,4,30,95.03,20,940
2012,5,27,5,30,94.53,20,940
2012,5,27,6,30,88.42,21,940
2012,5,27,7,30,75.65,23,940
2012,5,27,8,30,64.78,25,940
2012,5,27,9,30,57.04,27,940
2012,5,27,10,30,54.17,29,940
2012,5,27,11,30,48.71,30,940
2012,5,27,12,30,46.29,31,940
2012,5,27,13,30,46.45,32,940
2012,5,27,14,30,46.64,31,940
2012,5,27,15,30,49.62,31,940
2012,5,27,16,30,52.78,30,940
2012,5,27,17,30,56.23,29,940
2012,5,27,18,30,59.99,27,940
2012,5,27,19,30,69.18,25,940
2012,5,27,20,30,78.59,24,940
2012,5,27,21,30,77.81,23,940
2012,5,27,22,30,80.83,22,940
2012,5,27,23,30,84.67,21,940
2012,5,28,0,30,90.58,20,940
2012,5,28,1,30,92.72,20,940
2012,5,28,2,30,95.06,20,940
2012,5,28,3,30,96.77,20,940
2012,5,28,4,30,100,20,940
2012,5,28,5,30,100,20,940
2012,5,28,6,30,91.76,22,940
2012,5,28,7,30,79.4,24,940
2012,5,28,8,30,65.71,26,940
2012,5,28,9,30,55.65,29,940
2012,5,28,10,30,53.13,31,940
2012,5,28,11,30,47.4,32,940
2012,5,28,12,30,44.21,33,940
2012,5,28,13,30,40.91,34,940
2012,5,28,14,30,39.77,34,940
2012,5,28,15,30,40.92,33,940
2012,5,28,16,30,42.37,32,940
2012,5,28,17,30,44.58,31,940
2012,5,28,18,30,54.45,28,940
2012,5,28,19,30,65.84,26,940
2012,5,28,20,30,69.78,25,940
2012,5,28,21,30,73.84,24,940
2012,5,28,22,30,78.87,24,940
2012,5,28,23,30,78.32,23,940
2012,5,29,0,30,81.9,22,940
2012,5,29,1,30,85.94,21,940
2012,5,29,2,30,91.56,20,940
2012,5,29,3,30,93.56,20,940
2012,5,29,4,30,96.39,20,940
2012,5,29,5,30,98.76,20,940
2012,5,29,6,30,88.72,22,940
2012,5,29,7,30,77.34,25,940
2012,5,29,8,30,63.24,28,940
2012,5,29,9,30,53.09,30,940
2012,5,29,10,30,47.3,32,940
2012,5,29,11,30,42.07,34,940
2012,5,29,12,30,39.22,35,940
2012,5,29,13,30,36.1,36,940
2012,5,29,14,30,32.78,37,940
2012,5,29,15,30,33.03,37,940
2012,5,29,16,30,33.61,36,940
2012,5,29,17,30,34.83,34,940
2012,5,29,18,30,44.06,31,940
2012,5,29,19,30,56.98,29,940
2012,5,29,20,30,59.09,27,940
2012,5,29,21,30,61.66,26,940
2012,5,29,22,30,63.03,25,940
2012,5,29,23,30,63.92,24,940
2012,5,30,0,30,67.63,23,940
2012,5,30,1,30,82.06,22,940
2012,5,30,2,30,90.68,21,940
2012,5,30,3,30,96.25,21,940
2012,5,30,4,30,98.54,21,940
2012,5,30,5,30,99.11,21,940
2012,5,30,6,30,93.2,23,940
2012,5,30,7,30,76.77,25,940
2012,5,30,8,30,62.8,28,940
2012,5,30,9,30,50.56,31,940
2012,5,30,10,30,43.23,33,940
2012,5,30,11,30,39.66,34,940
2012,5,30,12,30,36.64,35,940
2012,5,30,13,30,35.91,36,940
2012,5,30,14,30,35.29,35,940
2012,5,30,15,30,34.61,35,940
2012,5,30,16,30,35.75,34,940
2012,5,30,17,30,36.79,33,940
2012,5,30,18,30,42.78,30,940
2012,5,30,19,30,49.02,28,940
2012,5,30,20,30,54.51,26,940
2012,5,30,21,30,62.03,25,940
2012,5,30,22,30,68.93,23,940
2012,5,30,23,30,78.18,22,940
2012,5,31,0,30,88.88,22,940
2012,5,31,1,30,93.27,21,940
2012,5,31,2,30,96.31,21,940
2012,5,31,3,30,98.21,21,940
2012,5,31,4,30,100,21,940
2012,5,31,5,30,100,21,940
2012,5,31,6,30,93.78,22,940
2012,5,31,7,30,81.61,25,940
2012,5,31,8,30,66.38,27,940
2012,5,31,9,30,54.25,30,940
2012,5,31,10,30,48.95,31,940
2012,5,31,11,30,44.27,32,940
2012,5,31,12,30,42.79,33,940
2012,5,31,13,30,41.9,32,940
2012,5,31,14,30,43.77,32,940
2012,5,31,15,30,42.87,31,940
2012,5,31,16,30,44.09,30,940
2012,5,31,17,30,45.58,29,940
2012,5,31,18,30,51.05,27,940
2012,5,31,19,30,62.22,25,940
2012,5,31,20,30,70.74,23,940
2012,5,31,21,30,74.72,23,940
2012,5,31,22,30,81.03,22,940
2012,5,31,23,30,84.22,21,940
2012,6,1,0,30,92.83,20,940
2012,6,1,1,30,94.78,20,940
2012,6,1,2,30,100,20,940
2012,6,1,3,30,100,19,940
2012,6,1,4,30,99.83,19,940
2012,6,1,5,30,97.82,19,940
2012,6,1,6,30,87.14,21,950
2012,6,1,7,30,66.55,23,950
2012,6,1,8,30,52.29,25,950
2012,6,1,9,30,44.02,28,950
2012,6,1,10,30,38.92,30,940
2012,6,1,11,30,35.78,32,940
2012,6,1,12,30,32.58,33,940
2012,6,1,13,30,29.75,34,940
2012,6,1,14,30,27.47,34,940
2012,6,1,15,30,27.16,34,940
2012,6,1,16,30,28.77,33,940
2012,6,1,17,30,30.77,32,940
2012,6,1,18,30,38.13,29,940
2012,6,1,19,30,51.03,27,940
2012,6,1,20,30,54.54,25,940
2012,6,1,21,30,58.71,24,940
2012,6,1,22,30,63.82,23,940
2012,6,1,23,30,69.36,23,940
2012,6,2,0,30,70.96,22,940
2012,6,2,1,30,77.11,21,940
2012,6,2,2,30,83.33,21,940
2012,6,2,3,30,84.09,20,940
2012,6,2,4,30,90.7,20,940
2012,6,2,5,30,92.83,20,940
2012,6,2,6,30,83.93,21,940
2012,6,2,7,30,65.53,25,940
2012,6,2,8,30,51.1,28,940
2012,6,2,9,30,43.53,31,940
2012,6,2,10,30,38.27,32,940
2012,6,2,11,30,35.84,33,940
2012,6,2,12,30,33.42,34,940
2012,6,2,13,30,32.77,35,940
2012,6,2,14,30,30.28,35,940
2012,6,2,15,30,31.31,34,940
2012,6,2,16,30,32.43,33,940
2012,6,2,17,30,33.72,32,940
2012,6,2,18,30,39.89,29,940
2012,6,2,19,30,46.82,27,940
2012,6,2,20,30,53.26,26,940
2012,6,2,21,30,56.67,25,940
2012,6,2,22,30,61.57,24,940
2012,6,2,23,30,65.89,23,940
2012,6,3,0,30,76.43,22,940
2012,6,3,1,30,86.57,21,940
2012,6,3,2,30,89.68,21,940
2012,6,3,3,30,91.67,21,940
2012,6,3,4,30,99.14,21,940
2012,6,3,5,30,100,21,940
2012,6,3,6,30,89.61,22,940
2012,6,3,7,30,78.38,24,940
2012,6,3,8,30,67.72,26,940
2012,6,3,9,30,62.05,27,940
2012,6,3,10,30,56.73,28,940
2012,6,3,11,30,54.29,29,940
2012,6,3,12,30,48.7,29,940
2012,6,3,13,30,46.05,29,940
2012,6,3,14,30,40.61,30,940
2012,6,3,15,30,36.09,31,940
2012,6,3,16,30,34.58,32,940
2012,6,3,17,30,36.06,31,940
2012,6,3,18,30,42,28,940
2012,6,3,19,30,51.27,26,940
2012,6,3,20,30,57.42,25,940
2012,6,3,21,30,64.57,24,940
2012,6,3,22,30,72.18,23,940
2012,6,3,23,30,80.17,22,940
2012,6,4,0,30,88.81,21,940
2012,6,4,1,30,91.78,21,940
2012,6,4,2,30,93.71,21,940
2012,6,4,3,30,100,21,940
2012,6,4,4,30,100,21,940
2012,6,4,5,30,100,21,940
2012,6,4,6,30,89.36,22,940
2012,6,4,7,30,77.2,24,940
2012,6,4,8,30,65.8,26,940
2012,6,4,9,30,55.97,28,940
2012,6,4,10,30,51.05,30,940
2012,6,4,11,30,47.01,31,940
2012,6,4,12,30,43.88,31,940
2012,6,4,13,30,43.82,31,940
2012,6,4,14,30,46.87,30,940
2012,6,4,15,30,47.49,30,940
2012,6,4,16,30,51.06,29,940
2012,6,4,17,30,55.13,28,940
2012,6,4,18,30,60.33,27,940
2012,6,4,19,30,71.18,25,940
2012,6,4,20,30,76.64,24,940
2012,6,4,21,30,81.64,24,940
2012,6,4,22,30,81.42,23,940
2012,6,4,23,30,85.81,22,940
2012,6,5,0,30,85.04,22,940
2012,6,5,1,30,89.58,21,940
2012,6,5,2,30,94.79,21,940
2012,6,5,3,30,95.77,20,940
2012,6,5,4,30,100,20,940
2012,6,5,5,30,99.43,20,940
2012,6,5,6,30,89.4,22,940
2012,6,5,7,30,78.1,25,940
2012,6,5,8,30,60.6,28,940
2012,6,5,9,30,51.02,30,940
2012,6,5,10,30,43.5,31,940
2012,6,5,11,30,40.09,32,940
2012,6,5,12,30,39.68,33,940
2012,6,5,13,30,39.61,33,940
2012,6,5,14,30,39.87,32,940
2012,6,5,15,30,42.6,31,940
2012,6,5,16,30,45.63,30,940
2012,6,5,17,30,49.43,29,940
2012,6,5,18,30,60.18,28,940
2012,6,5,19,30,73.05,26,940
2012,6,5,20,30,78.02,25,940
2012,6,5,21,30,77.79,24,940
2012,6,5,22,30,82.08,23,940
2012,6,5,23,30,86.03,23,940
2012,6,6,0,30,84.14,22,940
2012,6,6,1,30,87.3,22,940
2012,6,6,2,30,85.84,21,940
2012,6,6,3,30,90.72,21,940
2012,6,6,4,30,90.72,20,940
2012,6,6,5,30,85.36,21,940
2012,6,6,6,30,77.25,23,940
2012,6,6,7,30,66.68,26,940
2012,6,6,8,30,53.83,29,940
2012,6,6,9,30,47.16,30,940
2012,6,6,10,30,43.47,31,940
2012,6,6,11,30,39.7,32,940
2012,6,6,12,30,36.28,33,940
2012,6,6,13,30,33.35,34,940
2012,6,6,14,30,32.68,34,940
2012,6,6,15,30,34.11,33,940
2012,6,6,16,30,35.82,33,940
2012,6,6,17,30,38.87,32,940
2012,6,6,18,30,46.4,29,940
2012,6,6,19,30,55.65,27,940
2012,6,6,20,30,60.26,26,940
2012,6,6,21,30,64.62,25,940
2012,6,6,22,30,68.35,24,940
2012,6,6,23,30,71.85,24,940
2012,6,7,0,30,71.69,23,940
2012,6,7,1,30,77.56,22,940
2012,6,7,2,30,80.29,22,940
2012,6,7,3,30,88.25,21,940
2012,6,7,4,30,90.43,21,940
2012,6,7,5,30,91.82,21,940
2012,6,7,6,30,87.32,22,940
2012,6,7,7,30,75.89,24,940
2012,6,7,8,30,63.2,27,940
2012,6,7,9,30,53.44,28,940
2012,6,7,10,30,48.37,29,940
2012,6,7,11,30,44.1,30,940
2012,6,7,12,30,42.88,31,940
2012,6,7,13,30,42.05,30,940
2012,6,7,14,30,41.76,30,940
2012,6,7,15,30,44.31,29,940
2012,6,7,16,30,47.63,28,940
2012,6,7,17,30,55.27,27,940
2012,6,7,18,30,61.68,25,940
2012,6,7,19,30,74.22,23,940
2012,6,7,20,30,88.58,21,940
2012,6,7,21,30,90.99,21,940
2012,6,7,22,30,97.53,21,940
2012,6,7,23,30,97.76,20,940
2012,6,8,0,30,97.39,20,940
2012,6,8,1,30,96.63,20,940
2012,6,8,2,30,100,20,940
2012,6,8,3,30,100,19,940
2012,6,8,4,30,100,19,940
2012,6,8,5,30,100,19,940
2012,6,8,6,30,94.1,21,940
2012,6,8,7,30,81.96,23,940
2012,6,8,8,30,67.12,25,940
2012,6,8,9,30,58.76,27,940
2012,6,8,10,30,54.78,29,940
2012,6,8,11,30,50.94,30,940
2012,6,8,12,30,47.25,31,940
2012,6,8,13,30,44.04,31,940
2012,6,8,14,30,43.24,31,940
2012,6,8,15,30,44.6,31,940
2012,6,8,16,30,46.28,30,940
2012,6,8,17,30,48.22,28,940
2012,6,8,18,30,54.16,26,940
2012,6,8,19,30,63.16,24,940
2012,6,8,20,30,68.53,23,940
2012,6,8,21,30,74.11,22,940
2012,6,8,22,30,80.17,21,940
2012,6,8,23,30,86.44,21,940
2012,6,9,0,30,87.38,20,940
2012,6,9,1,30,88.26,20,940
2012,6,9,2,30,94.85,20,940
2012,6,9,3,30,95.85,19,940
2012,6,9,4,30,96.68,19,940
2012,6,9,5,30,97.37,19,940
2012,6,9,6,30,86.74,21,940
2012,6,9,7,30,76.37,24,940
2012,6,9,8,30,62.93,27,940
2012,6,9,9,30,52.82,29,940
2012,6,9,10,30,49.92,30,940
2012,6,9,11,30,46.81,32,940
2012,6,9,12,30,43.6,33,940
2012,6,9,13,30,40.5,33,940
2012,6,9,14,30,39.74,34,940
2012,6,9,15,30,38.96,33,940
2012,6,9,16,30,40.51,32,940
2012,6,9,17,30,42.64,31,940
2012,6,9,18,30,48.93,29,940
2012,6,9,19,30,56.16,27,940
2012,6,9,20,30,59.17,26,940
2012,6,9,21,30,62.22,25,940
2012,6,9,22,30,65.06,24,940
2012,6,9,23,30,68.03,23,940
2012,6,10,0,30,72.1,22,940
2012,6,10,1,30,77.65,22,940
2012,6,10,2,30,80.07,21,940
2012,6,10,3,30,88.66,20,940
2012,6,10,4,30,97.4,20,940
2012,6,10,5,30,99.8,20,940
2012,6,10,6,30,90.85,22,940
2012,6,10,7,30,78.44,24,940
2012,6,10,8,30,66.21,28,940
2012,6,10,9,30,55.23,31,940
2012,6,10,10,30,45.48,34,940
2012,6,10,11,30,36.83,36,940
2012,6,10,12,30,31.01,38,940
2012,6,10,13,30,27.65,39,940
2012,6,10,14,30,24.87,40,940
2012,6,10,15,30,23.67,40,930
2012,6,10,16,30,24.03,39,930
2012,6,10,17,30,26.82,37,940
2012,6,10,18,30,34.07,34,940
2012,6,10,19,30,41.26,32,940
2012,6,10,20,30,48.53,30,940
2012,6,10,21,30,53.27,29,940
2012,6,10,22,30,60.93,28,940
2012,6,10,23,30,65.43,26,940
2012,6,11,0,30,70.33,25,940
2012,6,11,1,30,75.64,24,940
2012,6,11,2,30,81.26,24,940
2012,6,11,3,30,82.06,23,940
2012,6,11,4,30,87.92,23,940
2012,6,11,5,30,88.22,23,940
2012,6,11,6,30,78.26,24,940
2012,6,11,7,30,64.08,27,940
2012,6,11,8,30,51.23,30,940
2012,6,11,9,30,41.17,33,940
2012,6,11,10,30,35.02,36,940
2012,6,11,11,30,29.73,37,940
2012,6,11,12,30,26.82,38,940
2012,6,11,13,30,24.32,39,940
2012,6,11,14,30,23.38,40,940
2012,6,11,15,30,22.38,39,940
2012,6,11,16,30,22.6,38,940
2012,6,11,17,30,24.49,36,940
2012,6,11,18,30,30.04,33,940
2012,6,11,19,30,34.34,31,940
2012,6,11,20,30,37.4,30,940
2012,6,11,21,30,41.63,29,940
2012,6,11,22,30,48.97,27,940
2012,6,11,23,30,57.43,26,940
2012,6,12,0,30,70.29,25,940
2012,6,12,1,30,75.37,24,940
2012,6,12,2,30,85.04,23,940
2012,6,12,3,30,94.31,23,940
2012,6,12,4,30,96.91,22,940
2012,6,12,5,30,98.55,22,940
2012,6,12,6,30,87.75,24,950
2012,6,12,7,30,75.23,26,950
2012,6,12,8,30,63.02,28,950
2012,6,12,9,30,52.96,31,950
2012,6,12,10,30,44.63,33,950
2012,6,12,11,30,37.81,34,950
2012,6,12,12,30,34.29,35,940
2012,6,12,13,30,31.44,36,940
2012,6,12,14,30,30.86,36,940
2012,6,12,15,30,32.25,36,940
2012,6,12,16,30,33.3,35,940
2012,6,12,17,30,34.45,33,940
2012,6,12,18,30,38.23,31,940
2012,6,12,19,30,43.4,29,940
2012,6,12,20,30,49.67,27,940
2012,6,12,21,30,57.59,26,940
2012,6,12,22,30,62.71,24,940
2012,6,12,23,30,68.07,23,940
2012,6,13,0,30,74.82,22,940
2012,6,13,1,30,84.03,21,940
2012,6,13,2,30,89.24,21,940
2012,6,13,3,30,93.2,21,940
2012,6,13,4,30,95.62,21,940
2012,6,13,5,30,97.2,21,940
2012,6,13,6,30,92.85,23,940
2012,6,13,7,30,83.25,25,940
2012,6,13,8,30,68.13,27,940
2012,6,13,9,30,58.3,30,940
2012,6,13,10,30,50.17,31,940
2012,6,13,11,30,46.01,33,940
2012,6,13,12,30,42.19,34,940
2012,6,13,13,30,38.24,35,940
2012,6,13,14,30,34.58,35,940
2012,6,13,15,30,33.12,35,940
2012,6,13,16,30,33.91,34,940
2012,6,13,17,30,35.42,33,940
2012,6,13,18,30,43.15,30,940
2012,6,13,19,30,51.37,28,940
2012,6,13,20,30,56.58,27,940
2012,6,13,21,30,56.43,27,940
2012,6,13,22,30,57.82,26,940
2012,6,13,23,30,63.56,25,940
2012,6,14,0,30,70.59,25,940
2012,6,14,1,30,73.82,24,940
2012,6,14,2,30,80.9,23,940
2012,6,14,3,30,81.78,23,940
2012,6,14,4,30,87.55,23,940
2012,6,14,5,30,88.12,23,940
2012,6,14,6,30,83.02,23,940
2012,6,14,7,30,72.54,25,940
2012,6,14,8,30,63.21,27,940
2012,6,14,9,30,58.12,28,940
2012,6,14,10,30,51.81,30,940
2012,6,14,11,30,42.16,31,940
2012,6,14,12,30,36.3,32,940
2012,6,14,13,30,34.6,33,940
2012,6,14,14,30,32.52,33,940
2012,6,14,15,30,33.22,33,940
2012,6,14,16,30,34.16,33,940
2012,6,14,17,30,37.04,32,940
2012,6,14,18,30,45.13,30,940
2012,6,14,19,30,53.75,28,940
2012,6,14,20,30,53.44,27,940
2012,6,14,21,30,56.4,26,940
2012,6,14,22,30,62.05,25,940
2012,6,14,23,30,70.15,24,940
2012,6,15,0,30,78.39,23,940
2012,6,15,1,30,85.21,22,940
2012,6,15,2,30,85.74,22,940
2012,6,15,3,30,91.3,21,940
2012,6,15,4,30,91.82,21,940
2012,6,15,5,30,92.53,21,940
2012,6,15,6,30,87.13,22,940
2012,6,15,7,30,74.61,24,940
2012,6,15,8,30,58.97,27,940
2012,6,15,9,30,48.29,30,940
2012,6,15,10,30,37.29,32,940
2012,6,15,11,30,33.01,33,940
2012,6,15,12,30,30.02,34,940
